"name","type","location"
"sqls-nttd-evl-portals-uc-01u-prvtendpt-uc-u.nic.7896761a-e59b-4869-8691-c8b02a4114d8","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-evl-smcevntrecon-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"sqls-nttd-evl-smcevntrecon-prvtendpt-uc-u.nic.537ec582-08ff-4275-a4a8-be83b8a58d75","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-evl-smcevntrecon-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"sqls-nttd-evl-smcevntrecon-uc-01p-prvtendpt.nic.622f0c85-4ccc-43f2-90eb-dc8830fdc03d","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-fng-insightbi-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"sqls-nttd-fng-insightbi-uc-01p-prvtendpt-uc.nic.0e70d408-f5b5-4619-b137-c3d295c524e5","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-fng-ods-uc-01d","microsoft.sql/servers","centralus"
"sqls-nttd-fng-ods-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"sqls-nttd-fng-ods-uc-01d-prvtendpt-uc-d.nic.e077a0d2-525c-4791-ad72-6582bc686893","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-lifesys-pubsub-uc-01d","microsoft.sql/servers","centralus"
"sqls-nttd-lifesys-pubsub-uc-01d-prvtendpt-u.nic.879ab46b-cc3d-4957-85f8-5510c818fbad","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-lifesys-pubsub-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"sqls-nttd-lifesys-pubsub-uc-01m","microsoft.sql/servers","centralus"
"sqls-nttd-lifesys-pubsub-uc-01m-prvtendpt-u.nic.e853a839-bd59-4146-b3e0-c573913561d6","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-lifesys-pubsub-uc-01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"sqls-nttd-lifesys-pubsub-uc-01p","microsoft.sql/servers","centralus"
"sqls-nttd-lifesys-pubsub-uc-01p-prvtendpt-u.nic.7b32c0e9-f140-4dc4-bae2-7c599202db36","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-lifesys-pubsub-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"sqls-nttd-lifesys-pubsub-uc-01u","microsoft.sql/servers","centralus"
"sqls-nttd-lifesys-pubsub-uc-01u-prvtendpt-u.nic.a29f64bb-4578-4853-bede-e9970e489791","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-lifesys-pubsub-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"sqls-nttd-pr-ems-uc-01d","microsoft.sql/servers","centralus"
"sqls-nttd-pr-ems-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"sqls-nttd-pr-ems-uc-01d-prvtendpt-uc-d.nic.50c11cd9-bcaa-4e13-b6f8-0364f40dad10","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-azapps-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"sqls-nttd-tag-azapps-uc-01d-prvtendpt-uc-d.nic.391ed692-32b8-4ede-aab5-d3e8873e81bc","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-docgen-uc-01d","microsoft.sql/servers","centralus"
"sqls-nttd-tag-docgen-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"sqls-nttd-tag-docgen-uc-01d-prvtendpt-uc-d.nic.661147ee-f15a-4851-a56c-8f321381d052","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-docgen-uc-01m","microsoft.sql/servers","centralus"
"sqls-nttd-tag-docgen-uc-01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"sqls-nttd-tag-docgen-uc-01m-prvtendpt-uc-m.nic.4a235bbd-ac22-4a10-a73c-50eb46f4d04d","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-fnol-claims-uc-01d","microsoft.sql/servers","centralus"
"sqls-nttd-tag-fnol-claims-uc-01d-prvtendpt-.nic.819ecf69-6b1d-4006-8e44-e7d8f04906b2","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-fnol-claims-uc-01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"sqls-nttd-tag-fnol-claims-uc-01m","microsoft.sql/servers","centralus"
"sqls-nttd-tag-fnol-claims-uc-01m-prvtendpt-.nic.6cdc6766-2d26-49c5-aac5-6eab80063752","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-fnol-claims-uc-01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"sqls-nttd-tag-fnol-claims-uc-01p","microsoft.sql/servers","centralus"
"sqls-nttd-tag-fnol-claims-uc-01p-prvtendpt-.nic.98df5f65-de73-413a-be4d-be5219cd3a7e","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-fnol-claims-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"sqls-nttd-tag-fnol-claims-uc-01u","microsoft.sql/servers","centralus"
"sqls-nttd-tag-fnol-claims-uc-01u-prvtendpt-.nic.5ab3053a-595b-478d-925c-fed2ca05f3fc","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-fnol-claims-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"sqls-nttd-tag-insightbi-uc-01p","microsoft.sql/servers","centralus"
"sqls-nttd-tag-insightbi-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"sqls-nttd-tag-insightbi-uc-01p-prvtendpt-uc.nic.e403cc3b-6f47-434e-a13d-c4276adf7250","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-smartcomm-pep-uc-p","microsoft.network/privateendpoints","centralus"
"sqls-nttd-tag-smartcomm-pep-uc-p.nic.611eebe8-99db-4e12-971c-6578818e99b1","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-smartcomm-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"sqls-nttd-tag-smartcomm-prvtendpt-uc-u.nic.481907bc-5a4a-4c4f-80dc-e188dbfa69eb","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tag-smartcomm-uc-01p","microsoft.sql/servers","centralus"
"sqls-nttd-tag-smartcomm-uc-01u","microsoft.sql/servers","centralus"
"sqls-nttd-tagdemo-portals-uc-01u","microsoft.sql/servers","centralus"
"sqls-nttd-tagdemo-portals-uc-01u-prvtendpt-.nic.4bf1e7b3-1feb-43a6-bcd2-997bd804837e","microsoft.network/networkinterfaces","centralus"
"sqls-nttd-tagdemo-portals-uc-01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"ssqls-nttd-evl-calconv-uc-01p-prvtendpt-uc-.nic.5441cc3e-84ae-4cdb-88c7-ce2f481fe40a","microsoft.network/networkinterfaces","centralus"
"ssqls-nttd-evl-calconv-uc-01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"sss-tag-digmig01-uc-m","microsoft.storagesync/storagesyncservices","centralus"
"sss-tag-digmig01-uc-m File sync server offline","microsoft.insights/metricalerts","global"
"sss-tag-digmig01-uc-p","microsoft.storagesync/storagesyncservices","centralus"
"sss-tag-digvms01-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"sss-tag-digvms01-prvtendpt-uc-m.nic.cf377b8e-108d-48db-99a9-f7e516a1428b","microsoft.network/networkinterfaces","centralus"
"sss-tag-digvms01-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"sss-tag-digvms01-prvtendpt-uc-p.nic.7641065b-9d56-4916-84c5-836bf988cfd6","microsoft.network/networkinterfaces","centralus"
"sss-tag-digvms01-prvtendpt-ue2-dr","microsoft.network/privateendpoints","eastus2"
"sss-tag-digvms01-prvtendpt-ue2-dr-nic","microsoft.network/networkinterfaces","eastus2"
"stagenticaih373933672040","microsoft.storage/storageaccounts","eastus2"
"stagenticaih373933672040-70744494-196b-4569-af60-d04342c41f21","microsoft.eventgrid/systemtopics","eastus2"
"stanttdevlazappsuc01d","microsoft.storage/storageaccounts","centralus"
"stanttdevlazappsuc01d-45edc6f9-801f-4f7d-ac47-c139bbde7c35","microsoft.eventgrid/systemtopics","centralus"
"stanttdevlazappsuc01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdevlazappsuc01d-prvtendpt-uc-d.nic.6cf19d7c-9ade-41c5-b433-2595412fe1f4","microsoft.network/networkinterfaces","centralus"
"stanttdevlazappsuc01m","microsoft.storage/storageaccounts","centralus"
"stanttdevlazappsuc01m-74659ebc-abf5-4c46-8163-cb438573794d","microsoft.eventgrid/systemtopics","centralus"
"stanttdevlazappsuc01m-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdevlazappsuc01m-prvtendpt-uc-d.nic.f6df2a5e-ddb2-446d-ab2f-f9343002416b","microsoft.network/networkinterfaces","centralus"
"stanttdevlazappsuc01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdevlazappsuc01m-prvtendpt-uc-m.nic.ce538af1-3e9a-4d58-86bc-5327ce2eb686","microsoft.network/networkinterfaces","centralus"
"stanttdevlazappsuc01p","microsoft.storage/storageaccounts","centralus"
"stanttdevlazappsuc01p-9b5a5e6a-990c-4cd7-8ce8-5ea7318c7b64","microsoft.eventgrid/systemtopics","centralus"
"stanttdevlazappsuc01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdevlazappsuc01p-prvtendpt-uc-p.nic.bc6543a7-39e4-4db4-9d83-2249923cdd48","microsoft.network/networkinterfaces","centralus"
"stanttdevlazappsuc01p-queue-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdevlazappsuc01p-queue-prvtendpt-uc-p.nic.789150ce-967b-4a5d-adb1-8679891e7a8f","microsoft.network/networkinterfaces","centralus"
"stanttdevlazappsuc01u","microsoft.storage/storageaccounts","centralus"
"stanttdevlazappsuc01u-99f3fd1c-c50d-42ff-8d54-8b46f0d8f587","microsoft.eventgrid/systemtopics","centralus"
"stanttdevlazappsuc01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdevlazappsuc01u-prvtendpt-uc-u.nic.380124af-ab20-486a-964c-c30014e915bc","microsoft.network/networkinterfaces","centralus"
"stanttdevldbsadlsuc01p","microsoft.storage/storageaccounts","centralus"
"stanttdevldbsadlsuc01p-ddfe6582-1a92-47ad-a51c-0182249f0b47","microsoft.eventgrid/systemtopics","centralus"
"stanttdevldbsadlsuc01p-dfs-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdevldbsadlsuc01p-dfs-prvtendpt-uc-p.nic.1191be35-c15f-4ae2-8893-1a9bac3a1412","microsoft.network/networkinterfaces","centralus"
"stanttdevldbsadlsuc01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdevldbsadlsuc01p-prvtendpt-uc-p.nic.840d535a-5166-4b6c-ae03-85e8f5f49611","microsoft.network/networkinterfaces","centralus"
"stanttdevldbsadlsuc01u","microsoft.storage/storageaccounts","centralus"
"stanttdevldbsadlsuc01u-dfs-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdevldbsadlsuc01u-dfs-prvtendpt-uc-u.nic.3291f2e6-3e2e-479f-8ba8-62222f7eff71","microsoft.network/networkinterfaces","centralus"
"stanttdevldbsadlsuc01u-fcdf88fe-629e-4a03-83c8-ad3880b5b50d","microsoft.eventgrid/systemtopics","centralus"
"stanttdevldbsadlsuc01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdevldbsadlsuc01u-prvtendpt-uc-u.nic.4ce25a72-d4af-4664-bf12-ca866e01257d","microsoft.network/networkinterfaces","centralus"
"stanttdevldbsadlsuc01udfs02","microsoft.network/privateendpoints","centralus"
"stanttdevldbsadlsuc01udfs02-nic","microsoft.network/networkinterfaces","centralus"
"stanttdevldbsadlsuc02pdfs-prvtendp","microsoft.network/privateendpoints","centralus"
"stanttdevldbsadlsuc02pdfs-prvtendp-nic","microsoft.network/networkinterfaces","centralus"
"stanttdevldbsadlsuc03pdfs-prvtendp","microsoft.network/privateendpoints","centralus"
"stanttdevldbsadlsuc03pdfs-prvtendp-nic","microsoft.network/networkinterfaces","centralus"
"stanttdevldtccblobuc01d","microsoft.storage/storageaccounts","centralus"
"stanttdevldtccblobuc01d-eab0ec1a-4cf9-4c82-bd82-994950614929","microsoft.eventgrid/systemtopics","centralus"
"stanttdevldtccblobuc01d-prvtendpoint-uc-01d","microsoft.network/privateendpoints","centralus"
"stanttdevldtccblobuc01d-prvtendpoint-uc-01d-nic","microsoft.network/networkinterfaces","centralus"
"stanttdevldtccblobuc01d-queue-prvtendpoint-uc-01d","microsoft.network/privateendpoints","centralus"
"stanttdevldtccblobuc01d-queue-prvtendpoint-uc-01d-nic","microsoft.network/networkinterfaces","centralus"
"stanttdevldtccblobuc01m","microsoft.storage/storageaccounts","centralus"
"stanttdevldtccblobuc01m-64dc3a55-7155-49f0-9176-3c71e5a0ae7c","microsoft.eventgrid/systemtopics","centralus"
"stanttdevldtccblobuc01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdevldtccblobuc01m-prvtendpt-uc-m.nic.c196933a-16e5-4f20-b18b-8ff6041eec1a","microsoft.network/networkinterfaces","centralus"
"stanttdevldtccblobuc01m-queue-prvtendpt-uc-.nic.cdd76ad1-cf2e-4877-bb1b-f3746b8acee3","microsoft.network/networkinterfaces","centralus"
"stanttdevldtccblobuc01m-queue-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdevldtccblobuc01p","microsoft.storage/storageaccounts","centralus"
"stanttdevldtccblobuc01p-2be90ccf-05ab-400b-8269-7ab19cc21671","microsoft.eventgrid/systemtopics","centralus"
"stanttdevldtccblobuc01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdevldtccblobuc01p-prvtendpt-uc-p.nic.71910e10-cf22-4718-b692-dbed0a02d4fe","microsoft.network/networkinterfaces","centralus"
"stanttdevldtccblobuc01p-queue-prvtendpt-uc-.nic.c82313fe-79af-4222-b2eb-48b33dcf67a0","microsoft.network/networkinterfaces","centralus"
"stanttdevldtccblobuc01p-queue-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdevldtccblobuc01u","microsoft.storage/storageaccounts","centralus"
"stanttdevldtccblobuc01u-82046093-f5f2-4fcb-9ed5-f90f49c42aff","microsoft.eventgrid/systemtopics","centralus"
"stanttdevldtccblobuc01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdevldtccblobuc01u-prvtendpt-uc-u.nic.4e5af858-13b2-4bdb-9074-8948808402a4","microsoft.network/networkinterfaces","centralus"
"stanttdevldtccblobuc01u-queue-prvtendpt-uc-.nic.19401b82-17dc-4571-afb4-9a11c57e9067","microsoft.network/networkinterfaces","centralus"
"stanttdevldtccblobuc01u-queue-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdevlinvuc01np","microsoft.storage/storageaccounts","centralus"
"stanttdevlinvuc01np-fafe861c-e5d3-4369-9ae1-577a45635f34","microsoft.eventgrid/systemtopics","centralus"
"stanttdevlodsgen01np","microsoft.storage/storageaccounts","centralus"
"stanttdevlodsgen01np-ab1bd4da-63ed-48e9-a594-781864b5c0be","microsoft.eventgrid/systemtopics","centralus"
"stanttdevlodsgen01np-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdevlodsgen01np-prvtendpt-uc-d.nic.c5c3f9ed-597f-4fe2-a52c-193c3234ffe5","microsoft.network/networkinterfaces","centralus"
"stanttdevlodsgen01np-queue-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdevlodsgen01np-queue-prvtendpt-uc-d.nic.9262daf1-22db-4588-bf0e-d820010f19ca","microsoft.network/networkinterfaces","centralus"
"stanttdevlportalsuc01p","microsoft.storage/storageaccounts","centralus"
"stanttdevlportalsuc01p-ffd89342-015e-400b-b58e-aaf925c1f881","microsoft.eventgrid/systemtopics","centralus"
"stanttdevlportalsuc01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdevlportalsuc01p-prvtendpt-uc-p.nic.e80f0bfd-f019-4cd1-bcec-c411abe003d4","microsoft.network/networkinterfaces","centralus"
"stanttdevlportalsuc01u","microsoft.storage/storageaccounts","centralus"
"stanttdevlportalsuc01u-f2405af2-4e01-4213-8c1b-72d6df72f170","microsoft.eventgrid/systemtopics","centralus"
"stanttdevlportalsuc01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdevlportalsuc01u-prvtendpt-uc-u.nic.cc2a6226-d248-4d6e-b1e3-8353e3273359","microsoft.network/networkinterfaces","centralus"
"stanttdfngdbsadlsuc01d","microsoft.storage/storageaccounts","centralus"
"stanttdfngdbsadlsuc01d-ae7dd4eb-df29-47d4-bfd5-05f7764c61a3","microsoft.eventgrid/systemtopics","centralus"
"stanttdfngdbsadlsuc01d-dfs-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdfngdbsadlsuc01d-dfs-prvtendpt-uc-d.nic.a5fbda8e-367a-41ec-bff1-5a08d36285d5","microsoft.network/networkinterfaces","centralus"
"stanttdfngdbsadlsuc01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdfngdbsadlsuc01d-prvtendpt-uc-d.nic.38cd504f-f910-4b13-baf4-52760453f0a6","microsoft.network/networkinterfaces","centralus"
"stanttdlspdigimguc01p","microsoft.storage/storageaccounts","centralus"
"stanttdlspdigimguc01p-5cd5b714-bc37-453c-8b63-1e452ece63f1","microsoft.eventgrid/systemtopics","centralus"
"stanttdlspdigimguc01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdlspdigimguc01p-prvtendpt-uc-p.nic.d1b4916d-5417-40aa-89e7-719ebbafeb02","microsoft.network/networkinterfaces","centralus"
"stanttdmtlaiue201d","microsoft.storage/storageaccounts","eastus2"
"stanttdmtlaiue201d-bdd6bda1-8d7b-45aa-be47-eab7302117d7","microsoft.eventgrid/systemtopics","eastus2"
"stanttdmtlaiue201d-prvtendpt-ue2-d","microsoft.network/privateendpoints","eastus2"
"stanttdmtlaiue201d-prvtendpt-ue2-d.nic.b2fe9fed-3f61-42a2-8b34-de7a4bf51c89","microsoft.network/networkinterfaces","eastus2"
"stanttdsreazappsuc01d","microsoft.storage/storageaccounts","centralus"
"stanttdsreazappsuc01d-339ba5f0-b79f-4ef2-be71-9247765368be","microsoft.eventgrid/systemtopics","centralus"
"stanttdsreazappsuc01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdsreazappsuc01d-prvtendpt-uc-d.nic.9e9fd518-26e8-4019-a22a-8c13b418b926","microsoft.network/networkinterfaces","centralus"
"stanttdsreazappsuc01m","microsoft.storage/storageaccounts","centralus"
"stanttdsreazappsuc01m-d4a5cc6a-9a4a-4969-9b5a-d8df0676ada2","microsoft.eventgrid/systemtopics","centralus"
"stanttdsreazappsuc01m-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdsreazappsuc01m-prvtendpt-uc-d.nic.a84a1fef-a5aa-4be5-a86a-e74980d519e1","microsoft.network/networkinterfaces","centralus"
"stanttdsreazappsuc01p","microsoft.storage/storageaccounts","centralus"
"stanttdsreazappsuc01p-6ae08025-c713-4b15-844f-992b0c15c5ff","microsoft.eventgrid/systemtopics","centralus"
"stanttdsreazappsuc01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdsreazappsuc01p-prvtendpt-uc-p.nic.78159c53-20e9-418e-9b1a-bcc43c462c47","microsoft.network/networkinterfaces","centralus"
"stanttdsreazappsuc01u","microsoft.storage/storageaccounts","centralus"
"stanttdsreazappsuc01u-a590eab0-2e26-43de-bf02-83bbb427d8a2","microsoft.eventgrid/systemtopics","centralus"
"stanttdsreazappsuc01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdsreazappsuc01u-prvtendpt-uc-u.nic.ef2cb4a4-aa5b-4e3a-94d6-348345a94f0c","microsoft.network/networkinterfaces","centralus"
"stanttdtagarchiveuc01","microsoft.storage/storageaccounts","centralus"
"stanttdtagbackblobuc01d","microsoft.storage/storageaccounts","centralus"
"stanttdtagbackblobuc01d-blob-prvtendpt","microsoft.network/privateendpoints","centralus"
"stanttdtagbackblobuc01d-blob-prvtendpt-nic","microsoft.network/networkinterfaces","centralus"
"stanttdtagcalconv01d","microsoft.storage/storageaccounts","centralus"
"stanttdtagcalconv01d-64b5d3ba-16d4-4d1c-b48a-9b9f7ccbe899","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagcalconv01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdtagcalconv01d-prvtendpt-uc-d.nic.8bb9a253-1592-4bee-a1e7-f6f497605098","microsoft.network/networkinterfaces","centralus"
"stanttdtagcalconv01m","microsoft.storage/storageaccounts","centralus"
"stanttdtagcalconv01m-69abf587-eddc-4323-bf76-39992df59139","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagcalconv01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdtagcalconv01m-prvtendpt-uc-m.nic.d8dc559d-e8c7-4a2e-92da-8843660e264d","microsoft.network/networkinterfaces","centralus"
"stanttdtagcalconv01p","microsoft.storage/storageaccounts","centralus"
"stanttdtagcalconv01p-c1254bfa-70f1-4cc1-b230-cdb0d792549f","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagcalconv01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdtagcalconv01p-prvtendpt-uc-p.nic.a9e17049-8cec-458f-a2a9-86821de7491c","microsoft.network/networkinterfaces","centralus"
"stanttdtagcalconv01u","microsoft.storage/storageaccounts","centralus"
"stanttdtagcalconv01u-888d10c8-928e-4b86-b8ca-b4f601697389","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagcalconv01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdtagcalconv01u-prvtendpt-uc-u.nic.caec5fa0-7955-4d86-8b2e-92893e824937","microsoft.network/networkinterfaces","centralus"
"stanttdtagcrdbtspue202p","microsoft.storage/storageaccounts","eastus2"
"stanttdtagcrdbtspue202p-c537120d-4ca9-4269-a872-df909346d67e","microsoft.eventgrid/systemtopics","eastus2"
"stanttdtagcrdbtue201d","microsoft.storage/storageaccounts","eastus2"
"stanttdtagcrdbtue201d-444fbb48-c4a0-4bd3-8dcd-8011310036e6","microsoft.eventgrid/systemtopics","eastus2"
"stanttdtagcrdbtue201d-prvtendpt-ue2-d","microsoft.network/privateendpoints","eastus2"
"stanttdtagcrdbtue201d-prvtendpt-ue2-d.nic.eee04db1-78fe-4853-a2b8-b917ce7a9495","microsoft.network/networkinterfaces","eastus2"
"stanttdtagcrdbtue201p","microsoft.storage/storageaccounts","eastus2"
"stanttdtagcrdbtue201p-8294b7d8-6c2f-4540-9aa8-0de1d3de0983","microsoft.eventgrid/systemtopics","eastus2"
"stanttdtagcrdbtue201p-prvtendpt-ue2-p","microsoft.network/privateendpoints","eastus2"
"stanttdtagcrdbtue201p-prvtendpt-ue2-p.nic.45d823e1-568d-4bc0-a4e2-ec0cd603bacf","microsoft.network/networkinterfaces","eastus2"
"stanttdtagdbsadlsuc01d","microsoft.storage/storageaccounts","centralus"
"stanttdtagdbsadlsuc01d-92a122c5-eaa5-420e-94ee-0c6719cbc62b","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagdbsadlsuc01d-blob-prvtendpt","microsoft.network/privateendpoints","centralus"
"stanttdtagdbsadlsuc01d-blob-prvtendpt.nic.9b486ec6-528f-40ba-992b-3ef15f0e252f","microsoft.network/networkinterfaces","centralus"
"stanttdtagdbsadlsuc01d-dfs-prvtendpt","microsoft.network/privateendpoints","centralus"
"stanttdtagdbsadlsuc01d-dfs-prvtendpt-nic","microsoft.network/networkinterfaces","centralus"
"stanttdtagdbsadlsuc01d-dr-dfs-prvtendpt","microsoft.network/privateendpoints","eastus2"
"stanttdtagdbsadlsuc01d-dr-dfs-prvtendpt-nic","microsoft.network/networkinterfaces","eastus2"
"stanttdtagdbsadlsuc01d-prvtendpt","microsoft.network/privateendpoints","centralus"
"stanttdtagdbsadlsuc01d-prvtendpt-nic","microsoft.network/networkinterfaces","centralus"
"stanttdtagdbsadlsuc01m","microsoft.storage/storageaccounts","centralus"
"stanttdtagdbsadlsuc01m-d2625245-cfcc-43bf-aadd-00ffadacddff","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagdbsadlsuc01m-dfs-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdtagdbsadlsuc01m-dfs-prvtendpt-uc-m.nic.bcf3188d-4e8f-450d-985f-6f9045f12b52","microsoft.network/networkinterfaces","centralus"
"stanttdtagdbsadlsuc01m-prvtendpt","microsoft.network/privateendpoints","centralus"
"stanttdtagdbsadlsuc01m-prvtendpt-nic","microsoft.network/networkinterfaces","centralus"
"stanttdtagdbsadlsuc01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdtagdbsadlsuc01m-prvtendpt-uc-m.nic.c096a51e-a9e9-4170-b6f1-53e0a6464783","microsoft.network/networkinterfaces","centralus"
"stanttdtagdiaginfrauc01p","microsoft.storage/storageaccounts","centralus"
"stanttdtagdigcooluc01d","microsoft.storage/storageaccounts","centralus"
"stanttdtagdigcooluc01d-f120cbdf-7df6-43fb-9f1d-ed138b28ab52","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagdigcooluc01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdtagdigcooluc01d-prvtendpt-uc-d.nic.c16685af-3491-4ad1-a791-a4577b32fbf2","microsoft.network/networkinterfaces","centralus"
"stanttdtagdigcooluc01p","microsoft.storage/storageaccounts","centralus"
"stanttdtagdigcooluc01p-571ba42d-4f6d-4bf3-8fbb-ae6861e5866d","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagdigcooluc01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdtagdigcooluc01p-prvtendpt-uc-p.nic.702f35b3-03a4-46f1-9a31-e48516874a7c","microsoft.network/networkinterfaces","centralus"
"stanttdtagdigcooluc01u","microsoft.storage/storageaccounts","centralus"
"stanttdtagdigcooluc01u-388a4949-740d-4bea-bd7b-179b4258a135","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagdigcooluc01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdtagdigcooluc01u-prvtendpt-uc-u.nic.235f926c-d273-4b80-8e4a-c0cd6249361a","microsoft.network/networkinterfaces","centralus"
"stanttdtagdigimggzuc01p","microsoft.storage/storageaccounts","centralus"
"stanttdtagdigimggzuc01p-16db2fcf-7ec1-4d82-968b-055e8d1ba85d","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagdigimggzuc01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdtagdigimggzuc01p-prvtendpt-uc-p.nic.8e1b0b00-fce7-422d-9697-c8240c699500","microsoft.network/networkinterfaces","centralus"
"stanttdtagdigimggzue201dr-prvtendpt-ue2-dr","microsoft.network/privateendpoints","eastus2"
"stanttdtagdigimggzue201dr-prvtendpt-ue2-dr.nic.6a563ed0-eff8-4785-a30e-c84172fbd826","microsoft.network/networkinterfaces","eastus2"
"stanttdtagdigimguc01m","microsoft.storage/storageaccounts","centralus"
"stanttdtagdigimguc01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
